chatid1,chatid2,date
14801,7988,1464592264
14824,10483,1464594005
14825,7099,1464594006
14828,13363,1464594009
14829,8616,1464594010
14831,11473,1464594012
14842,12433,1464595799
14854,13669,1464595811
14859,14820,1464595816
14870,8289,1464595827
14874,7451,1464595831
14885,12973,1464595842
14888,9267,1464595845
14896,13455,1464595853
14907,10473,1464595864
14927,7664,1464597606
14937,10412,1464597616
14940,9249,1464597619
14945,8549,1464597624
14956,11816,1464597635
14957,9944,1464597636
14959,11673,1464597638
14966,10362,1464597645
14978,12665,1464599399
14979,11249,1464599400
14982,8951,1464599403
14983,14662,1464599404
14985,13961,1464599406
14986,14889,1464599407
14990,7684,1464599411
14991,13686,1464599412
14999,7785,1464601199
15002,9846,1464601202
15003,9753,1464601203
15005,14427,1464601205
15016,8398,1464601216
15017,10302,1464601217
15021,9945,1464601221
15023,8237,1464601223
15024,11065,1464601224
15025,11056,1464601225
15029,14405,1464601229
15034,15023,1464601234
15039,11995,1464601239
15044,8185,1464601244
15056,11501,1464602999
15059,8627,1464603002
15063,13570,1464603006
15075,7131,1464603018
15077,14483,1464603020
15079,9223,1464603022
15085,14565,1464603028
15086,7374,1464603029
15097,12258,1464603040
15100,12405,1464603043
15102,7608,1464603045
15106,14335,1464603049
15127,14920,1464604802
15129,7931,1464604804
15135,14828,1464604810
15141,11559,1464604816
15144,9649,1464604819
15147,10496,1464604822
15158,12377,1464604833
15161,13902,1464604836
15164,7023,1464604839
15170,8699,1464604845
15185,11821,1464606603
15190,10852,1464606608
15191,14371,1464606609
15194,14482,1464606612
15208,14091,1464606626
15209,15118,1464606627
15210,11065,1464606628
15214,9687,1464606632
15217,8769,1464606635
15218,9003,1464606636
15224,9374,1464606642
15228,13971,1464606646
15239,11125,1464606657
15248,9495,1464606666
15264,7873,1464608401
15265,10062,1464608402
15270,11323,1464608407
15279,9440,1464608416
15280,11226,1464608417
15285,13863,1464608422
15292,10847,1464608429
15293,10475,1464608430
15295,14130,1464608432
15298,11996,1464608435
15313,14376,1464608450
15337,11175,1464610213
15340,14677,1464610216
15341,9808,1464610217
15358,13684,1464612003
15359,12767,1464612004
15362,9495,1464612007
15365,13997,1464612010
15366,10177,1464612011
15369,10810,1464612014
15370,12090,1464612015
15375,7482,1464612020
15377,13223,1464612022
15381,10665,1464612026
15386,10766,1464612031
15393,7105,1464612038
15403,15036,1464613799
15413,12301,1464613809
15417,14461,1464613813
15421,14781,1464613817
15423,15167,1464613819
15426,12331,1464613822
15434,8755,1464613830
15441,10978,1464613837
15448,13382,1464613844
15450,10150,1464613846
15451,10447,1464613847
15452,11309,1464613848
15454,11762,1464613850
15462,12526,1464613858
15472,7578,1464615600
15473,9865,1464615601
15474,13983,1464615602
15475,13113,1464615603
15476,8277,1464615604
15477,12437,1464615605
15493,13394,1464615621
15494,9339,1464615622
15503,11900,1464615631
15504,7051,1464615632
15518,14117,1464615646
15523,10486,1464615651
15538,15128,1464617404
15545,12655,1464619199
15548,8408,1464619202
15549,9694,1464619203
15550,12572,1464619204
15552,15118,1464619206
15563,9973,1464619217
15565,14323,1464619219
15567,8807,1464619221
15585,7876,1464620999
15586,11347,1464621000
15588,7935,1464621002
15598,14775,1464621012
15601,10706,1464621015
15607,15182,1464621021
15609,15500,1464621023
15611,10985,1464621025
15619,14921,1464622799
15633,9698,1464622813
15639,14312,1464622819
15645,14219,1464622825
15662,11249,1464624609
15664,10529,1464624611
15665,8540,1464624612
15670,12231,1464624617
15673,15415,1464624620
15677,10918,1464624624
15686,8164,1464624633
15694,15202,1464624641
15702,8197,1464624649
15703,15516,1464624650
15715,10461,1464624662
15716,14479,1464624663
15719,10902,1464624666
15734,15397,1464626404
15739,8326,1464626409
15742,9320,1464626412
15743,12900,1464626413
15748,12961,1464626418
15749,11147,1464626419
15754,14373,1464626424
15757,12109,1464626427
15774,7720,1464626444
15780,15117,1464626450
15785,13134,1464626455
15786,13726,1464626456
15787,13899,1464626457
15789,8489,1464626459
15791,10768,1464626461
15804,14983,1464628203
15805,10018,1464628204
15806,10202,1464628205
15809,10444,1464628208
15819,8890,1464628218
15822,11937,1464628221
15835,15422,1464630000
15840,15358,1464630005
15841,12054,1464630006
15843,14546,1464630008
15846,14067,1464630011
15860,8189,1464631799
15862,14544,1464631801
15865,12606,1464631804
15866,11313,1464631805
15868,9660,1464631807
15870,11680,1464631809
15880,14571,1464631819
15882,13279,1464631821
15885,14923,1464631824
15911,14414,1464635400
15918,14246,1464635407
15940,7825,1464637208
15959,15917,1464638999
15964,14831,1464639004
15973,12598,1464639013
15977,15480,1464639017
15991,10368,1464639031
15994,15284,1464639034
16000,11179,1464639040
16001,13155,1464639041
16003,8164,1464639043
16005,7993,1464639045
16006,15159,1464639046
16012,10675,1464639052
16018,15514,1464639058
16019,7693,1464639059
16038,7470,1464640807
16040,12611,1464640809
16044,15666,1464640813
16047,13835,1464640816
16049,15789,1464640818
16053,8899,1464640822
16054,8646,1464640823
16055,12147,1464640824
16059,13989,1464640828
16063,7182,1464640832
16067,11504,1464640836
16068,11717,1464640837
16071,12212,1464640840
16073,15410,1464640842
16075,7974,1464640844
16076,7050,1464640845
16077,7281,1464640846
16078,12796,1464640847
16100,14670,1464642603
16101,7553,1464642604
16102,11204,1464642605
16105,12676,1464642608
16106,12773,1464642609
16108,13880,1464642611
16111,15838,1464642614
16112,8877,1464642615
16118,6994,1464642621
16124,11453,1464642627
16128,11524,1464642631
16129,15455,1464642632
16131,14448,1464642634
16132,15016,1464642635
16155,13874,1464644399
16158,11784,1464644402
16159,10961,1464644403
16165,11219,1464644409
16172,10941,1464644416
16177,7179,1464644421
16183,9248,1464644427
16187,9873,1464644431
16189,11646,1464644433
16191,9678,1464644435
16193,13967,1464644437
16201,12435,1464644445
16204,13391,1464644448
16206,12463,1464644450
16208,14441,1464644452
16228,10191,1464646206
16231,11452,1464646209
16233,12444,1464646211
16237,11137,1464646215
16241,10621,1464646219
16250,13697,1464646228
16261,14172,1464646239
16263,15225,1464646241
16265,13477,1464646243
16267,9668,1464646245
16269,12128,1464646247
16272,14891,1464646250
16275,15066,1464646253
16279,11731,1464646257
16281,9440,1464646259
16285,6928,1464646263
16286,7020,1464646264
16287,14676,1464647999
16294,12332,1464648006
16295,13259,1464648007
16297,12854,1464648009
16298,14620,1464648010
16301,9640,1464648013
16308,12090,1464648020
16315,12202,1464648027
16329,15157,1464649800
16332,13605,1464649803
16337,11256,1464649808
16350,12524,1464651599
16352,11244,1464651601
16355,14958,1464651604
16364,16161,1464651613
16366,11034,1464651615
16382,16198,1464653399
16384,13359,1464653401
16386,7400,1464653403
16389,11518,1464653406
16395,16038,1464653412
16398,7375,1464653415
16407,9151,1464653424
16415,9082,1464653432
16419,11166,1464653436
16421,11524,1464653438
16442,14795,1464657001
16444,16061,1464657003
16450,16159,1464657009
16475,13582,1464658807
16476,9203,1464658808
16478,13704,1464658810
16481,15714,1464658813
16482,10984,1464658814
16484,7023,1464658816
16488,14325,1464658820
16490,9109,1464658822
16503,9752,1464658835
16506,12516,1464658838
16507,12031,1464658839
16515,15248,1464658847
16519,11893,1464658851
16521,9683,1464658853
16525,15087,1464658857
16543,9896,1464660603
16552,12212,1464660612
16562,10136,1464660622
16571,10961,1464662404
16573,9952,1464662406
16580,9965,1464662413
16587,10605,1464662420
16588,10169,1464662421
16593,13693,1464662426
16594,13377,1464662427
16598,14636,1464662431
16600,14664,1464662433
16627,12227,1464664208
16628,7083,1464664209
16633,11685,1464664214
16637,10793,1464664218
16643,11962,1464664224
16651,16569,1464664232
16652,15480,1464664233
16662,7613,1464664243
16669,8069,1464664250
16670,13025,1464664251
16671,7990,1464664252
16675,7929,1464664256
16679,9654,1464664260
16682,14697,1464664263
16683,15232,1464664264
16685,10388,1464664266
16686,13362,1464664267
16688,11105,1464664269
16689,14273,1464664270
16706,15556,1464666003
16707,8612,1464666004
16712,15099,1464666009
16723,16056,1464666020
16724,11116,1464666021
16725,13102,1464666022
16728,7980,1464666025
16731,12283,1464666028
16745,11383,1464666042
16752,11344,1464666049
16754,7554,1464666051
16759,12926,1464666056
16772,16136,1464666069
16786,7827,1464667800
16787,16362,1464667801
16799,11803,1464667813
16812,7044,1464667826
16815,13805,1464667829
16823,15166,1464667837
16831,13061,1464667845
16840,12596,1464667854
16842,14322,1464667856
16844,6935,1464667858
16846,14792,1464667860
16847,11375,1464667861
16851,9801,1464667865
16878,10987,1464669607
16881,13686,1464669610
16882,15938,1464669611
16883,13159,1464669612
16893,16857,1464669622
16902,11800,1464669631
16911,14670,1464669640
16929,8986,1464671407
16930,8015,1464671408
16949,11362,1464673199
16959,16227,1464673209
16973,9581,1464673223
16974,16830,1464673224
16975,8895,1464673225
16978,15497,1464673228
16979,15712,1464673229
16981,16035,1464673231
16984,16197,1464673234
16993,16472,1464673243
16994,16000,1464673244
16998,9167,1464673248
16999,8393,1464673249
17015,13027,1464675000
17016,11808,1464675001
17019,10514,1464675004
17020,16813,1464675005
17033,14829,1464675018
17041,16733,1464675026
17043,15374,1464675028
17045,13730,1464675030
17052,8611,1464675037
17057,9482,1464675042
17059,9295,1464675044
17063,16287,1464675048
17065,15487,1464675050
17070,12796,1464675055
17073,11252,1464675058
17076,13869,1464675061
17078,11430,1464675063
17081,7638,1464675066
17082,13328,1464675067
17092,11389,1464676799
17093,15642,1464676800
17095,16787,1464676802
17143,9892,1464682203
17145,8034,1464682205
17153,10362,1464682213
17175,9912,1464684006
17178,13254,1464684009
17179,15844,1464684010
17180,13984,1464684011
17181,9841,1464684012
17182,15560,1464684013
17183,12097,1464684014
17189,14983,1464684020
17191,10867,1464684022
17198,14819,1464684029
17204,10526,1464684035
17206,11633,1464684037
17209,8574,1464684040
17211,10911,1464684042
17221,14663,1464685801
17223,9830,1464685803
17225,13658,1464685805
17236,10540,1464687600
17238,13711,1464687602
17262,9433,1464689399
17273,16250,1464689410
17274,11805,1464689411
17276,10377,1464689413
17277,15779,1464689414
17287,16759,1464689424
17292,13718,1464689429
17295,10677,1464689432
17298,9744,1464689435
17300,10721,1464689437
17302,9133,1464689439
17309,9273,1464689446
17310,7030,1464689447
17324,12372,1464691201
17331,12965,1464691208
17337,13303,1464691214
17339,8078,1464691216
17347,14562,1464691224
17352,14538,1464691229
17354,13067,1464691231
17356,11866,1464691233
17374,13852,1464693006
17376,7019,1464693008
17377,16664,1464693009
17381,9480,1464693013
17382,14198,1464693014
17384,13658,1464693016
17385,15670,1464693017
17402,16994,1464693034
17403,13064,1464693035
17405,7912,1464693037
17416,15993,1464693048
17418,14408,1464693050
17426,13632,1464693058
17427,10153,1464693059
17428,15236,1464693060
17430,9551,1464693062
17468,9221,1464698399
17474,16006,1464698405
17483,13604,1464698414
17484,16689,1464698415
17485,16031,1464698416
17493,10993,1464698424
17506,14114,1464698437
17510,14955,1464698441
17511,9977,1464698442
17512,16764,1464698443
17530,6870,1464700210
17533,15636,1464700213
17544,11266,1464700224
17547,16276,1464700227
17548,13665,1464700228
17550,8927,1464700230
17551,11320,1464700231
17552,16806,1464700232
17553,10478,1464700233
17554,8230,1464700234
17559,12238,1464700239
17560,13709,1464700240
17561,16071,1464700241
17576,11294,1464702001
17578,12960,1464702003
17592,8078,1464702017
17596,9985,1464702021
17597,8285,1464702022
17600,11518,1464702025
17612,15247,1464702037
17615,9538,1464702040
17616,14920,1464702041
17619,16455,1464702044
17634,14764,1464703799
17636,16622,1464703801
17638,11522,1464703803
17641,7911,1464703806
17649,11379,1464703814
17650,15334,1464703815
17653,7429,1464703818
17658,15459,1464703823
17667,9582,1464703832
17668,11586,1464703833
17674,13423,1464703839
17678,9204,1464703843
17688,16734,1464703853
17690,9302,1464703855
17692,7095,1464703857
17698,12503,1464703863
17728,9179,1464705606
17731,9665,1464705609
17737,16964,1464705615
17741,12269,1464705619
17746,15026,1464705624
17751,10961,1464705629
17767,16179,1464707403
17771,7564,1464707407
17777,14747,1464707413
17780,7950,1464707416
17787,8593,1464707423
17798,11308,1464707434
17799,12331,1464707435
17803,14364,1464707439
17806,12956,1464707442
17811,9582,1464707447
17824,13996,1464707460
17825,17645,1464707461
17830,14069,1464707466
17852,15214,1464711000
17853,14428,1464711001
17854,11912,1464711002
17861,7643,1464711009
17870,11892,1464711018
17886,10700,1464711034
17894,10201,1464711042
17906,9557,1464711054
17908,13180,1464711056
17910,8244,1464711058
17911,11802,1464711059
17915,16374,1464711063
17924,16686,1464711072
17925,17155,1464711073
17939,11526,1464712801
17940,9994,1464712802
17970,12122,1464718201
17985,14284,1464718216
17986,12568,1464718217
17988,10227,1464718219
18003,15635,1464721799
18007,16652,1464721803
18009,16289,1464721805
18013,14485,1464721809
18017,12442,1464721813
18024,7400,1464721820
18029,16987,1464721825
18036,8904,1464721832
18037,15807,1464721833
18038,9983,1464721834
18043,8829,1464721839
18048,17283,1464721844
18055,7141,1464723599
18063,9074,1464723607
18065,10003,1464723609
18072,13546,1464723616
18073,10005,1464723617
18075,12298,1464723619
18076,15510,1464723620
18088,11294,1464723632
18089,14802,1464723633
18093,14697,1464723637
18094,11768,1464723638
18109,13002,1464723653
18114,16232,1464723658
18115,15241,1464723659
18117,7725,1464723661
18123,15310,1464723667
18155,10929,1464725415
18166,14380,1464725426
18177,11077,1464725437
18184,9035,1464725444
18188,8381,1464725448
18189,8253,1464725449
18190,16114,1464725450
18196,13857,1464725456
18199,13696,1464725459
18200,14576,1464725460
18209,13933,1464725469
18223,14771,1464727201
18228,9587,1464727206
18230,17792,1464727208
18242,14563,1464727220
18243,13712,1464727221
18249,11499,1464727227
18250,12693,1464727228
18265,9794,1464729002
18286,13151,1464729023
18288,12952,1464729025
18301,18086,1464729038
18306,13628,1464729043
18307,13115,1464729044
18316,11323,1464729053
18322,13855,1464729059
18325,7877,1464729062
18331,12149,1464730800
18332,10135,1464730801
18337,17704,1464730806
18339,16277,1464730808
18341,13030,1464730810
18346,10050,1464730815
18347,11971,1464730816
18349,13448,1464730818
18351,12121,1464730820
18354,14221,1464730823
18355,11733,1464730824
18359,8956,1464730828
18361,14306,1464730830
18363,16831,1464730832
18365,10852,1464730834
18373,7453,1464730842
18374,10234,1464730843
18378,16406,1464730847
18387,12135,1464730856
18392,15816,1464730861
18404,13487,1464732602
18407,13194,1464732605
18413,12557,1464732611
18420,11797,1464732618
18423,7092,1464732621
18428,16985,1464732626
18434,16888,1464732632
18443,16645,1464732641
18452,7152,1464732650
18454,9001,1464732652
18460,18200,1464734400
18468,17111,1464734408
18480,8828,1464734420
18482,18176,1464734422
18488,11008,1464734428
18490,14025,1464734430
18513,16230,1464736204
18516,14819,1464736207
18517,7997,1464736208
18536,11551,1464738000
18543,15545,1464738007
